file,type,from,suggested
"helpdesk\kb_category_management.php","HTML text",Order,"><?= __('Order') ?><"
"helpdesk\kb_category_management.php","HTML text",Category,"><?= __('Category') ?><"
"helpdesk\kb_category_management.php","HTML text",Articles,"><?= __('Articles') ?><"
"helpdesk\kb_category_management.php","HTML text",Status,"><?= __('Status') ?><"
"helpdesk\kb_category_management.php","HTML text",Action,"><?= __('Action') ?><"
"helpdesk\kb_category_management.php","HTML text",Save,"> <?= __('Save') ?><"
"helpdesk\kb_category_management.php","HTML text","No category found.","><?= __('No category found.') ?><"
"helpdesk\kb_category_management.php","HTML text","Linked pages:","><?= __('Linked pages:') ?><"
"helpdesk\kb_category_management.php",placeholder,"Example: POS System","placeholder=""<?= __('Example: POS System') ?>"""
"helpdesk\kb_category_management.php","JS dialog","Delete this category? Used categories will be disabled instead.","confirm(<?= json_encode(__('Delete this category? Used categories will be disabled instead.')) ?>)"
"helpdesk\kb_org_lib.php","HTML text","query(""SELECT DISTINCT category FROM knowledge_base WHERE category IS NOT NULL AND category","><?= __('query(""SELECT DISTINCT category FROM knowledge_base WHERE category IS NOT NULL AND category') ?><"
"helpdesk\kb_org_lib.php","HTML text","query(""SELECT DISTINCT category FROM knowledge_base WHERE category IS NOT NULL AND category","><?= __('query(""SELECT DISTINCT category FROM knowledge_base WHERE category IS NOT NULL AND category') ?><"
"helpdesk\knowledge_base.php","HTML text","Knowledge Base","><?= __('Knowledge Base') ?><"
"helpdesk\knowledge_base.php","HTML text","Organized by Category, Type, Tags and Branch Scope","><?= __('Organized by Category, Type, Tags and Branch Scope') ?><"
"helpdesk\knowledge_base.php","HTML text","Total Articles","><?= __('Total Articles') ?><"
"helpdesk\knowledge_base.php","HTML text","All articles","><?= __('All articles') ?><"
"helpdesk\knowledge_base.php","HTML text",Categories,"><?= __('Categories') ?><"
"helpdesk\knowledge_base.php","HTML text","From Category Management","><?= __('From Category Management') ?><"
"helpdesk\knowledge_base.php","HTML text","Total Views","><?= __('Total Views') ?><"
"helpdesk\knowledge_base.php","HTML text","Article views","><?= __('Article views') ?><"
"helpdesk\knowledge_base.php","HTML text","Last Updated","><?= __('Last Updated') ?><"
"helpdesk\knowledge_base.php","HTML text","Most recent update","><?= __('Most recent update') ?><"
"helpdesk\knowledge_base.php","HTML text","All Categories","><?= __('All Categories') ?><"
"helpdesk\knowledge_base.php","HTML text","All Types","><?= __('All Types') ?><"
"helpdesk\knowledge_base.php","HTML text","All Branch Scope","><?= __('All Branch Scope') ?><"
"helpdesk\knowledge_base.php","HTML text","All Status","><?= __('All Status') ?><"
"helpdesk\knowledge_base.php","HTML text",Published,"><?= __('Published') ?><"
"helpdesk\knowledge_base.php","HTML text",Draft,"><?= __('Draft') ?><"
"helpdesk\knowledge_base.php","HTML text",Search,"> <?= __('Search') ?><"
"helpdesk\knowledge_base.php","HTML text",Reset,"> <?= __('Reset') ?><"
"helpdesk\knowledge_base.php","HTML text",article(s),"> <?= __('article(s)') ?><"
"helpdesk\knowledge_base.php","HTML text",Title,"><?= __('Title') ?><"
"helpdesk\knowledge_base.php","HTML text",Scope,"><?= __('Scope') ?><"
"helpdesk\knowledge_base.php","HTML text",Updated,"><?= __('Updated') ?><"
"helpdesk\knowledge_base.php","HTML text",Views,"><?= __('Views') ?><"
"helpdesk\knowledge_base.php","HTML text",Action,"><?= __('Action') ?><"
"helpdesk\knowledge_base.php","HTML text",View,"> <?= __('View') ?><"
"helpdesk\knowledge_base.php","HTML text",Edit,"> <?= __('Edit') ?><"
"helpdesk\knowledge_base.php","HTML text",Delete,"> <?= __('Delete') ?><"
"helpdesk\knowledge_base.php","HTML text",Showing,"><?= __('Showing') ?> <"
"helpdesk\knowledge_base.php","HTML text",of,"> <?= __('of') ?> <"
"helpdesk\knowledge_base.php","HTML text",articles,"> <?= __('articles') ?><"
"helpdesk\knowledge_base.php","HTML text","Branch scoped articles are filtered by user branch.","><?= __('Branch scoped articles are filtered by user branch.') ?><"
"helpdesk\knowledge_base.php","HTML text","Top Viewed","><?= __('Top Viewed') ?><"
"helpdesk\knowledge_base.php","HTML text",views,"> <?= __('views') ?><"
"helpdesk\knowledge_base.php","HTML text","New Structure","> <?= __('New Structure') ?><"
"helpdesk\knowledge_base.php","HTML text","Articles now support",">
                <?= __('Articles now support') ?> <"
"helpdesk\knowledge_base.php","HTML text",Tags,"><?= __('Tags') ?><"
"helpdesk\knowledge_base.php","HTML text",and,"> <?= __('and') ?> <"
"helpdesk\knowledge_base.php","HTML text","Branch Scope","><?= __('Branch Scope') ?><"
"helpdesk\knowledge_base.php","HTML text",". Create Ticket will suggest related articles by selected Category.","><?= __('. Create Ticket will suggest related articles by selected Category.') ?>
            <"
"helpdesk\knowledge_base.php",placeholder,"Search title, content, tags...","placeholder=""<?= __('Search title, content, tags...') ?>"""
"helpdesk\knowledge_base.php","JS dialog","Delete this article?","confirm(<?= json_encode(__('Delete this article?')) ?>)"
"helpdesk\login.php","HTML text","WLS ENTERPRISE SDN BHD - Login","><?= __('WLS ENTERPRISE SDN BHD - Login') ?><"
"helpdesk\login.php","HTML text",English,"><?= __('English') ?><"
"helpdesk\login.php","HTML text","Bahasa Melayu","><?= __('Bahasa Melayu') ?><"
"helpdesk\login.php","HTML text","WLS ENTERPRISE SDN BHD",">
                <?= __('WLS ENTERPRISE SDN BHD') ?>
            <"
"helpdesk\login.php","HTML text","Welcome Back!",">
            <?= __('Welcome Back!') ?>
        <"
"helpdesk\login.php","HTML text","Login to continue to your account",">
            <?= __('Login to continue to your account') ?>
        <"
"helpdesk\login.php","HTML text",Username,">
                    <?= __('Username') ?>
                <"
"helpdesk\login.php","HTML text",Password,">
                    <?= __('Password') ?>
                <"
"helpdesk\login.php","HTML text","Remember ID",">
                        <?= __('Remember ID') ?>
                    <"
"helpdesk\login.php","HTML text","Keep me logged in for 30 days",">
                        <?= __('Keep me logged in for 30 days') ?>
                    <"
"helpdesk\login.php","HTML text","Forgot password?",">
                    <?= __('Forgot password?') ?>
                <"
"helpdesk\login.php","HTML text",Login,">
                <?= __('Login') ?>
                <"
"helpdesk\login.php","HTML text","5 failed attempts will lock the account for 15 minutes",">
            <?= __('5 failed attempts will lock the account for 15 minutes') ?>
        <"
"helpdesk\login.php",placeholder,"Enter your username","placeholder=""<?= __('Enter your username') ?>"""
"helpdesk\login.php",placeholder,"Enter your password","placeholder=""<?= __('Enter your password') ?>"""
"helpdesk\login.php",alt,"WLS Logo","alt=""<?= __('WLS Logo') ?>"""
"helpdesk\migrate_entity_upload_folders.php","HTML text","query(""SELECT id,ticket_no,attachment FROM tickets WHERE attachment IS NOT NULL AND attachment","><?= __('query(""SELECT id,ticket_no,attachment FROM tickets WHERE attachment IS NOT NULL AND attachment') ?><"
"helpdesk\migrate_entity_upload_folders.php","HTML text","query(""SELECT id,asset_code,asset_photo FROM assets WHERE asset_photo IS NOT NULL AND asset_photo","><?= __('query(""SELECT id,asset_code,asset_photo FROM assets WHERE asset_photo IS NOT NULL AND asset_photo') ?><"
"helpdesk\migrate_entity_upload_folders.php","HTML text","query(""SELECT id,article_id,file_path FROM knowledge_base_attachments WHERE file_path IS NOT NULL AND file_path","><?= __('query(""SELECT id,article_id,file_path FROM knowledge_base_attachments WHERE file_path IS NOT NULL AND file_path') ?><"
"helpdesk\migrate_entity_upload_folders.php","HTML text","query(""SELECT id,title,attachment_path FROM announcements WHERE attachment_path IS NOT NULL AND attachment_path","><?= __('query(""SELECT id,title,attachment_path FROM announcements WHERE attachment_path IS NOT NULL AND attachment_path') ?><"
"helpdesk\migrate_entity_upload_folders.php","HTML text","Entity upload folder migration completed.","><?= __('Entity upload folder migration completed.') ?><"
"helpdesk\migrate_entity_upload_folders.php","HTML text","Moved files: '.(int)$moved.'","><?= __('Moved files: \'.(int)$moved.\'') ?><"
"helpdesk\migrate_entity_upload_folders.php","HTML text","You can delete this file after migration.","><?= __('You can delete this file after migration.') ?><"
"helpdesk\migrate_entity_upload_folders.php","PHP die/exit","Login required","die(__('Login required'));"
"helpdesk\migrate_entity_upload_folders.php","PHP die/exit","Admin only","die(__('Admin only'));"
"helpdesk\module_permissions.php","PHP die/exit","Access Denied","die(__('Access Denied'));"
"helpdesk\module_permissions.php","PHP die/exit","Access Denied","die(__('Access Denied'));"
"helpdesk\pic_options.php","HTML text","Select All PIC","><?= __('Select All PIC') ?><"
"helpdesk\pic_options.php","HTML text","Clear PIC","><?= __('Clear PIC') ?><"
"helpdesk\pic_options.php","HTML text","' . htmlspecialchars($pic, ENT_QUOTES, 'UTF-8') . '","><?= __('\' . htmlspecialchars($pic, ENT_QUOTES, \'UTF-8\') . \'') ?><"
"helpdesk\pic_options.php","HTML text","Person In Charge","><?= __('Person In Charge') ?><"
"helpdesk\pic_options.php","PHP echo",</div>,"echo __('</div>');"
"helpdesk\pic_options.php","PHP echo",</label>,"echo __('</label>');"
"helpdesk\pic_options.php","PHP echo",</div>,"echo __('</div>');"
"helpdesk\quick_action_update.php","PHP die/exit","Invalid ticket.","die(__('Invalid ticket.'));"
"helpdesk\quick_action_update.php","PHP die/exit","Ticket not found.","die(__('Ticket not found.'));"
"helpdesk\quick_action_update.php","PHP die/exit","Access denied.","die(__('Access denied.'));"
"helpdesk\quick_action_update.php","PHP die/exit","Access denied.","die(__('Access denied.'));"
"helpdesk\quick_action_update.php","PHP die/exit","Invalid status selected.","die(__('Invalid status selected.'));"
"helpdesk\quick_action_update.php","PHP die/exit","Invalid assigned user selected.","die(__('Invalid assigned user selected.'));"
"helpdesk\reply_ticket.php","PHP die/exit","Invalid ticket","die(__('Invalid ticket'));"
"helpdesk\reply_ticket.php","PHP die/exit","Please type a reply or upload an attachment.","die(__('Please type a reply or upload an attachment.'));"
"helpdesk\reply_ticket.php","PHP die/exit","Ticket not found","die(__('Ticket not found'));"
"helpdesk\reply_ticket.php","PHP die/exit","Access denied","die(__('Access denied'));"
"helpdesk\report_kpi.php",aria-label,"Ticket trend","aria-label=""<?= __('Ticket trend') ?>"""
"helpdesk\send_mail.php","HTML text","New 工单已创建","><?= __('New 工单已创建') ?><"
"helpdesk\send_mail.php","HTML text","Ticket No:","><?= __('Ticket No:') ?><"
"helpdesk\send_mail.php","HTML text",'.htmlspecialchars($ticket['ticket_no']).',"> <?= __('\'.htmlspecialchars($ticket[\'ticket_no\']).\'') ?><"
"helpdesk\send_mail.php","HTML text",Title:,"><?= __('Title:') ?><"
"helpdesk\send_mail.php","HTML text",'.htmlspecialchars($ticket['title']).',"> <?= __('\'.htmlspecialchars($ticket[\'title\']).\'') ?><"
"helpdesk\send_mail.php","HTML text",Branch:,"><?= __('Branch:') ?><"
"helpdesk\send_mail.php","HTML text","'.htmlspecialchars($ticket['branch'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'branch\'] ?? \'-\').\'') ?><"
"helpdesk\send_mail.php","HTML text","Person In Charge:","><?= __('Person In Charge:') ?><"
"helpdesk\send_mail.php","HTML text","'.htmlspecialchars($ticket['department'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'department\'] ?? \'-\').\'') ?><"
"helpdesk\send_mail.php","HTML text",Category:,"><?= __('Category:') ?><"
"helpdesk\send_mail.php","HTML text","'.htmlspecialchars($ticket['category'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'category\'] ?? \'-\').\'') ?><"
"helpdesk\send_mail.php","HTML text",Priority:,"><?= __('Priority:') ?><"
"helpdesk\send_mail.php","HTML text","'.htmlspecialchars($ticket['priority'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'priority\'] ?? \'-\').\'') ?><"
"helpdesk\send_mail.php","HTML text","Due Date:","><?= __('Due Date:') ?><"
"helpdesk\send_mail.php","HTML text","'.htmlspecialchars($ticket['due_date'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'due_date\'] ?? \'-\').\'') ?><"
"helpdesk\send_mail.php","HTML text","View Ticket","><?= __('View Ticket') ?><"
"helpdesk\send_mail.php","HTML text","Ticket Reply Added","><?= __('Ticket Reply Added') ?><"
"helpdesk\send_mail.php","HTML text","Ticket No:","><?= __('Ticket No:') ?><"
"helpdesk\send_mail.php","HTML text",'.htmlspecialchars($ticket['ticket_no']).',"> <?= __('\'.htmlspecialchars($ticket[\'ticket_no\']).\'') ?><"
"helpdesk\send_mail.php","HTML text",Title:,"><?= __('Title:') ?><"
"helpdesk\send_mail.php","HTML text",'.htmlspecialchars($ticket['title']).',"> <?= __('\'.htmlspecialchars($ticket[\'title\']).\'') ?><"
"helpdesk\send_mail.php","HTML text",Status:,"><?= __('Status:') ?><"
"helpdesk\send_mail.php","HTML text","'.htmlspecialchars($ticket['status'] ?? '-').'","> <?= __('\'.htmlspecialchars($ticket[\'status\'] ?? \'-\').\'') ?><"
"helpdesk\send_mail.php","HTML text",Message:,"><?= __('Message:') ?><"
"helpdesk\send_mail.php","HTML text",'.nl2br(htmlspecialchars($message)).',"><?= __('\'.nl2br(htmlspecialchars($message)).\'') ?><"
"helpdesk\send_mail.php","HTML text","View Ticket","><?= __('View Ticket') ?><"
"helpdesk\send_mail.php","HTML text","Ticket Status Changed","><?= __('Ticket Status Changed') ?><"
"helpdesk\send_mail.php","HTML text","Ticket No:","><?= __('Ticket No:') ?><"
"helpdesk\send_mail.php","HTML text",'.htmlspecialchars($ticket['ticket_no']).',"> <?= __('\'.htmlspecialchars($ticket[\'ticket_no\']).\'') ?><"
"helpdesk\send_mail.php","HTML text",Title:,"><?= __('Title:') ?><"
"helpdesk\send_mail.php","HTML text",'.htmlspecialchars($ticket['title']).',"> <?= __('\'.htmlspecialchars($ticket[\'title\']).\'') ?><"
"helpdesk\send_mail.php","HTML text","Old Status:","><?= __('Old Status:') ?><"
"helpdesk\send_mail.php","HTML text",'.htmlspecialchars($oldStatus).',"> <?= __('\'.htmlspecialchars($oldStatus).\'') ?><"
"helpdesk\send_mail.php","HTML text","New Status:","><?= __('New Status:') ?><"
"helpdesk\send_mail.php","HTML text",'.htmlspecialchars($newStatus).',"> <?= __('\'.htmlspecialchars($newStatus).\'') ?><"
"helpdesk\send_mail.php","HTML text","View Ticket","><?= __('View Ticket') ?><"
"helpdesk\sla_management.php","HTML text","SLA Management","><?= __('SLA Management') ?><"
"helpdesk\sla_management.php","HTML text","Add, edit, disable or delete SLA priority rules.","><?= __('Add, edit, disable or delete SLA priority rules.') ?><"
"helpdesk\sla_management.php","HTML text",Back,"> <?= __('Back') ?>
    <"
"helpdesk\sla_management.php","HTML text","Add SLA","><?= __('Add SLA') ?><"
"helpdesk\sla_management.php","HTML text","Add, edit, disable or delete SLA priority rules.","><?= __('Add, edit, disable or delete SLA priority rules.') ?><"
"helpdesk\sla_management.php","HTML text","Priority Name","><?= __('Priority Name') ?><"
"helpdesk\sla_management.php","HTML text","SLA Hours","><?= __('SLA Hours') ?><"
"helpdesk\sla_management.php","HTML text",Add,"> <?= __('Add') ?>
                <"
"helpdesk\sla_management.php","HTML text","SLA List","><?= __('SLA List') ?><"
"helpdesk\sla_management.php","HTML text","Inactive items will not appear in dropdowns. Used records are disabled instead of deleted to protect old tickets.","><?= __('Inactive items will not appear in dropdowns. Used records are disabled instead of deleted to protect old tickets.') ?><"
"helpdesk\sla_management.php","HTML text",No.,"><?= __('No.') ?><"
"helpdesk\sla_management.php","HTML text","Priority Name","><?= __('Priority Name') ?><"
"helpdesk\sla_management.php","HTML text","SLA Hours","><?= __('SLA Hours') ?><"
"helpdesk\sla_management.php","HTML text",Status,"><?= __('Status') ?><"
"helpdesk\sla_management.php","HTML text",Action,"><?= __('Action') ?><"
"helpdesk\sla_management.php","HTML text",Active,"><?= __('Active') ?><"
"helpdesk\sla_management.php","HTML text",Inactive,"><?= __('Inactive') ?><"
"helpdesk\sla_management.php","HTML text",Save,"><?= __('Save') ?><"
"helpdesk\sla_management.php","HTML text",Toggle,"><?= __('Toggle') ?><"
"helpdesk\sla_management.php","HTML text",Delete,"><?= __('Delete') ?><"
"helpdesk\sla_management.php","HTML text","No records found.","><?= __('No records found.') ?><"
"helpdesk\sla_management.php",placeholder,Search...,"placeholder=""<?= __('Search...') ?>"""
"helpdesk\sla_management.php","JS dialog","Delete this item?","confirm(<?= json_encode(__('Delete this item?')) ?>)"
"helpdesk\stream_attachment.php","PHP die/exit",Forbidden,exit(__('Forbidden'));
"helpdesk\stream_attachment.php","PHP die/exit","Bad request","exit(__('Bad request'));"
"helpdesk\stream_attachment.php","PHP die/exit",Forbidden,exit(__('Forbidden'));
"helpdesk\stream_attachment.php","PHP die/exit","Not found","exit(__('Not found'));"
"helpdesk\system_check.php","HTML text","\nRequire all denied\n","><?= __('\\nRequire all denied\\n') ?><"
"helpdesk\system_check.php","HTML text","System Check","><?= __('System Check') ?><"
"helpdesk\system_check.php","HTML text","Final Function Alignment v4: database, permission, ticket visibility, upload and file checks.","><?= __('Final Function Alignment v4: database, permission, ticket visibility, upload and file checks.') ?><"
"helpdesk\system_check.php","HTML text","Total Checks","><?= __('Total Checks') ?><"
"helpdesk\system_check.php","HTML text",Passed,"><?= __('Passed') ?><"
"helpdesk\system_check.php","HTML text","Need Fix","><?= __('Need Fix') ?><"
"helpdesk\system_check.php","HTML text","Some items are missing. Run",">
    <?= __('Some items are missing. Run') ?> <"
"helpdesk\system_check.php","HTML text",install_final_function_alignment_v4.sql,"><?= __('install_final_function_alignment_v4.sql') ?><"
"helpdesk\system_check.php","HTML text","in phpMyAdmin, then refresh this page.","> <?= __('in phpMyAdmin, then refresh this page.') ?>
<"
"helpdesk\system_check.php","HTML text","All checked functions are aligned.","><?= __('All checked functions are aligned.') ?><"
"helpdesk\system_check.php","HTML text",Status,"><?= __('Status') ?><"
"helpdesk\system_check.php","HTML text",Item,"><?= __('Item') ?><"
"helpdesk\system_check.php","HTML text",Detail,"><?= __('Detail') ?><"
"helpdesk\system_check.php","HTML text",Missing,"><?= __('Missing') ?><"
"helpdesk\ticket_attachment_helper.php","PHP die/exit","One attachment upload failed.","die(__('One attachment upload failed.'));"
"helpdesk\ticket_list.php","HTML text",'.htmlspecialchars($displayLabel).',"><?= __('\'.htmlspecialchars($displayLabel).\'') ?> <"
"helpdesk\ticket_list.php","HTML text",'.$icon.',"><?= __('\'.$icon.\'') ?><"
"helpdesk\ticket_list.php","HTML text",Action,"><?= __('Action') ?><"
"helpdesk\ticket_list.php","HTML text","Overdue '.$overdueDays.'d","><?= __('Overdue \'.$overdueDays.\'d') ?><"
"helpdesk\ticket_list.php","HTML text","Overdue '.$overdueHours.'h","><?= __('Overdue \'.$overdueHours.\'h') ?><"
"helpdesk\ticket_list.php","HTML text","Due Soon","><?= __('Due Soon') ?><"
"helpdesk\ticket_list.php","HTML text","Within SLA","><?= __('Within SLA') ?><"
"helpdesk\ticket_list.php","HTML text",Completed,"><?= __('Completed') ?><"
"helpdesk\ticket_list.php","HTML text",View,">
<?= __('View') ?>
<"
"helpdesk\ticket_list.php","HTML text",Delete,">

<?= __('Delete') ?>

<"
"helpdesk\ticket_list.php","HTML text","No tickets found",">
<?= __('No tickets found') ?>
<"
"helpdesk\ticket_list.php",aria-label,Close,"aria-label=""<?= __('Close') ?>"""
"helpdesk\ticket_list.php","JS dialog","Delete this ticket? This action cannot be undone.","confirm(<?= json_encode(__('Delete this ticket? This action cannot be undone.')) ?>)"
"helpdesk\ticket_list.php","JS dialog","Delete this ticket?","confirm(<?= json_encode(__('Delete this ticket?')) ?>)"
"helpdesk\ticket_status_management.php","HTML text","Ticket Status Management","><?= __('Ticket Status Management') ?><"
"helpdesk\ticket_status_management.php","HTML text","Fully dynamic: rename, color, sort, active and closed/archive behaviour.","><?= __('Fully dynamic: rename, color, sort, active and closed/archive behaviour.') ?><"
"helpdesk\ticket_status_management.php","HTML text",Back,"> <?= __('Back') ?>
    <"
"helpdesk\ticket_status_management.php","HTML text","Add Ticket Status","><?= __('Add Ticket Status') ?><"
"helpdesk\ticket_status_management.php","HTML text","Example: Waiting Vendor, Waiting Branch, On Hold, Cancelled.","><?= __('Example: Waiting Vendor, Waiting Branch, On Hold, Cancelled.') ?><"
"helpdesk\ticket_status_management.php","HTML text","Status Name","><?= __('Status Name') ?><"
"helpdesk\ticket_status_management.php","HTML text","Badge Color","><?= __('Badge Color') ?><"
"helpdesk\ticket_status_management.php","HTML text","Red / Danger","><?= __('Red / Danger') ?><"
"helpdesk\ticket_status_management.php","HTML text","Yellow / Warning","><?= __('Yellow / Warning') ?><"
"helpdesk\ticket_status_management.php","HTML text","Blue / Info","><?= __('Blue / Info') ?><"
"helpdesk\ticket_status_management.php","HTML text","Green / Success","><?= __('Green / Success') ?><"
"helpdesk\ticket_status_management.php","HTML text","Grey / Secondary","><?= __('Grey / Secondary') ?><"
"helpdesk\ticket_status_management.php","HTML text",Dark,"><?= __('Dark') ?><"
"helpdesk\ticket_status_management.php","HTML text",Primary,"><?= __('Primary') ?><"
"helpdesk\ticket_status_management.php","HTML text","Bootstrap badge color class.","><?= __('Bootstrap badge color class.') ?><"
"helpdesk\ticket_status_management.php","HTML text",Sort,"><?= __('Sort') ?><"
"helpdesk\ticket_status_management.php","HTML text",Closed,"><?= __('Closed') ?><"
"helpdesk\ticket_status_management.php","HTML text",Add,"> <?= __('Add') ?><"
"helpdesk\ticket_status_management.php","HTML text","Status List","><?= __('Status List') ?><"
"helpdesk\ticket_status_management.php","HTML text",No.,"><?= __('No.') ?><"
"helpdesk\ticket_status_management.php","HTML text","Status Name","><?= __('Status Name') ?><"
"helpdesk\ticket_status_management.php","HTML text",Color,"><?= __('Color') ?><"
"helpdesk\ticket_status_management.php","HTML text",Sort,"><?= __('Sort') ?><"
"helpdesk\ticket_status_management.php","HTML text",Closed?,"><?= __('Closed?') ?><"
"helpdesk\ticket_status_management.php","HTML text",Active?,"><?= __('Active?') ?><"
"helpdesk\ticket_status_management.php","HTML text",Usage,"><?= __('Usage') ?><"
"helpdesk\ticket_status_management.php","HTML text",Preview,"><?= __('Preview') ?><"
"helpdesk\ticket_status_management.php","HTML text",Action,"><?= __('Action') ?><"
"helpdesk\ticket_status_management.php","HTML text",Save,"><?= __('Save') ?><"
"helpdesk\ticket_status_management.php","HTML text",Delete,"><?= __('Delete') ?><"
"helpdesk\ticket_status_management.php","HTML text","In Use","><?= __('In Use') ?><"
"helpdesk\ticket_status_management.php","HTML text","No status found.","><?= __('No status found.') ?><"
"helpdesk\ticket_status_management.php","JS dialog","Delete this ticket status?","confirm(<?= json_encode(__('Delete this ticket status?')) ?>)"
"helpdesk\toggle_user_status.php","PHP die/exit","Invalid user ID","die(__('Invalid user ID'));"
"helpdesk\toggle_user_status.php","PHP die/exit","You cannot disable your own account.","die(__('You cannot disable your own account.'));"
"helpdesk\toggle_user_status.php","PHP die/exit","User not found","die(__('User not found'));"
"helpdesk\toggle_user_status.php","PHP die/exit","You cannot disable the last active admin account.","die(__('You cannot disable the last active admin account.'));"
"helpdesk\update_status.php","PHP die/exit","Invalid request. Status is not active in Ticket Status Management.","die(__('Invalid request. Status is not active in Ticket Status Management.'));"
"helpdesk\update_status.php","PHP die/exit","Ticket not found","die(__('Ticket not found'));"
"helpdesk\update_status.php","PHP die/exit","Access denied","die(__('Access denied'));"
"helpdesk\upload_security.php","HTML text","\nRequire all denied\n","><?= __('\\nRequire all denied\\n') ?><"
"helpdesk\users.php","HTML text","'.h(function_exists('hd_branch_code_raw') ? hd_branch_code_raw($item) : $item).'","><?= __('\'.h(function_exists(\'hd_branch_code_raw\') ? hd_branch_code_raw($item) : $item).\'') ?><"
"helpdesk\users.php","HTML text","User Management","><?= __('User Management') ?><"
"helpdesk\users.php","HTML text","Manage login, branch access and PIC visibility. Module / Action permissions are inherited from Role Permission Matrix.","><?= __('Manage login, branch access and PIC visibility. Module / Action permissions are inherited from Role Permission Matrix.') ?><"
"helpdesk\users.php","HTML text","Add User","> <?= __('Add User') ?>
        <"
"helpdesk\users.php","HTML text","Total Users","><?= __('Total Users') ?><"
"helpdesk\users.php","HTML text",Active,"><?= __('Active') ?><"
"helpdesk\users.php","HTML text",Admin,"><?= __('Admin') ?><"
"helpdesk\users.php","HTML text","Head / Staff","><?= __('Head / Staff') ?><"
"helpdesk\users.php","HTML text","100% view optimized. All permission info is shown without +more.","><?= __('100% view optimized. All permission info is shown without +more.') ?><"
"helpdesk\users.php","HTML text",Compact,"><?= __('Compact') ?><"
"helpdesk\users.php","HTML text","Expand All","><?= __('Expand All') ?><"
"helpdesk\users.php","HTML text","· ID:","> <?= __('· ID:') ?> <"
"helpdesk\users.php","HTML text",Active,"><?= __('Active') ?><"
"helpdesk\users.php","HTML text",Inactive,"><?= __('Inactive') ?><"
"helpdesk\users.php","HTML text",PIC:,"><?= __('PIC:') ?><"
"helpdesk\users.php","HTML text",Edit,"><?= __('Edit') ?><"
"helpdesk\users.php","HTML text",Copy,"><?= __('Copy') ?><"
"helpdesk\users.php","HTML text",Delete,"><?= __('Delete') ?><"
"helpdesk\users.php","HTML text","Branch Access","><?= __('Branch Access') ?><"
"helpdesk\users.php","HTML text","Ticket Branch Access","><?= __('Ticket Branch Access') ?><"
"helpdesk\users.php","HTML text","Ticket PIC Access","><?= __('Ticket PIC Access') ?><"
"helpdesk\users.php","HTML text","Role Module Permission","><?= __('Role Module Permission') ?><"
"helpdesk\users.php","HTML text","Role Action Permission","><?= __('Role Action Permission') ?><"
"helpdesk\users.php","HTML text","No users found","><?= __('No users found') ?><"
"helpdesk\users.php",placeholder,"Search user, branch, PIC, permission...","placeholder=""<?= __('Search user, branch, PIC, permission...') ?>"""
"helpdesk\users.php","JS dialog","Are you sure?","confirm(<?= json_encode(__('Are you sure?')) ?>)"
"helpdesk\users.php","JS dialog","Delete this user? This action cannot be undone.","confirm(<?= json_encode(__('Delete this user? This action cannot be undone.')) ?>)"
"helpdesk\users.php","PHP echo",</div>,"echo __('</div>');"
"helpdesk\user_privilege_matrix.php","HTML text","Select All","><?= __('Select All') ?><"
"helpdesk\user_privilege_matrix.php","HTML text","Clear All","><?= __('Clear All') ?><"
"helpdesk\user_privilege_matrix.php","HTML text","Tick ALL Column Only","><?= __('Tick ALL Column Only') ?><"
"helpdesk\user_privilege_matrix.php","HTML text",Privilege,"><?= __('Privilege') ?><"
"helpdesk\user_privilege_matrix.php","HTML text",'.htmlspecialchars($b).',"><?= __('\'.htmlspecialchars($b).\'') ?><"
"helpdesk\user_privilege_matrix.php","HTML text",Description,"><?= __('Description') ?><"
"helpdesk\user_privilege_matrix.php","HTML text",'.htmlspecialchars($currentGroup).',"><?= __('\'.htmlspecialchars($currentGroup).\'') ?><"
"helpdesk\user_privilege_matrix.php","HTML text","Tick Group","><?= __('Tick Group') ?><"
"helpdesk\user_privilege_matrix.php","HTML text","Clear Group","><?= __('Clear Group') ?><"
"helpdesk\user_privilege_matrix.php","HTML text",'.htmlspecialchars($row['label']).',"><?= __('\'.htmlspecialchars($row[\'label\']).\'') ?><"
"helpdesk\user_privilege_matrix.php","HTML text",'.htmlspecialchars($row['base_key']).',"><?= __('\'.htmlspecialchars($row[\'base_key\']).\'') ?><"
"helpdesk\user_privilege_matrix.php","HTML text",'.htmlspecialchars($row['description']).',"><?= __('\'.htmlspecialchars($row[\'description\']).\'') ?><"
"helpdesk\user_privilege_matrix.php","PHP echo",</div>,"echo __('</div>');"
"helpdesk\user_privilege_matrix.php","PHP echo",</tr>,"echo __('</tr>');"
"helpdesk\user_privilege_matrix.php","PHP echo",</tbody></table></div></div>,"echo __('</tbody></table></div></div>');"
"helpdesk\view_announcement.php","HTML text",to,"> <?= __('to') ?> <"
"helpdesk\view_article.php","HTML text",'.kb_h($m[2]).',"><?= __('\'.kb_h($m[2]).\'') ?><"
